"","word","count","mean","sd","skew","kurt","corr"
"13248","responses",10,1863.7,262.534251733623,-0.0619751631825038,-1.75753570034643,-0.598432843446317
"16071","unclear",10,3903.8,782.836977494889,1.45292548021089,1.10607949251983,-0.59823176866935
"12224","press",9,2443.22222222222,834.724771672942,1.2306026351459,0.401609040323887,-0.597902309808222
"5727","enhancements",9,3441,853.36378526394,0.137858340379305,-1.75228911675884,-0.597751239578602
"8018","ink",10,3064.2,3654.06461050948,2.20749669496126,3.37107929674561,-0.597719488869306
"5766","entire",10,2010.8,768.946292012648,2.1148924838602,3.10059636989179,-0.597520549755172
"11982","polyvinylidene",8,9155.75,3242.3070159555,0.778841755722519,-1.2081743923529,-0.597036519133738
"4237","cryogenic",9,4312.77777777778,1069.38157102339,1.04308846601865,-0.215998756737185,-0.596885743008521
"15245","teeth",9,6719.88888888889,3791.98722454482,1.67060235027557,1.48950776241231,-0.596804497025329
"12879","recorded",10,2235.4,365.581485064852,0.51652987575965,-0.75690236267249,-0.596310663981651
"5507","electrochemically",9,2786.55555555556,734.198731800715,0.197077092357751,-1.40478675503468,-0.596119209591692
"27372","shimizu",7,11531.7142857143,4509.4929764622,0.656452452261656,-1.1427417769148,-0.595597226105186
"28068","terminations",8,11507.625,7242.23479592354,0.686855055533034,-1.33062089030607,-0.595389092728473
"26142","phenotype",8,8358.5,4396.53311469065,1.50372807781548,0.822831372393727,-0.595384965604683
"8708","larger",10,476.9,86.4515921066684,1.60258932193225,1.54187136367457,-0.595088452439363
"35499","maruyama",6,15490.5,3438.97489086501,0.59682136850744,-1.6919337295144,-0.594834608770163
"32463","crystallised",6,14490,4133.25600465299,-0.327214422543068,-1.54084078823338,-0.594499620647772
"3570","colloidal",10,755.3,245.623039997834,1.06341175677528,-0.225645631580757,-0.593787415047402
"10201","multivalent",8,6231,2231.67906038736,0.582775153195443,-1.30160583787444,-0.593699977640476
"28398","tumor",8,3027.625,1619.71672457166,0.260310083036616,-1.44960746803563,-0.593593848880479
"35945","multifunctionality",6,12420.6666666667,5597.2243716566,1.02821219573199,-0.580384971547732,-0.593381106365962
"46165","multiphysics",6,12238.5,6221.9754660397,0.636470374275715,-1.10559388069065,-0.59314016990506
"5807","epithelial",10,5703.5,2753.30239086729,1.43739961051806,0.896446685271793,-0.59244334508467
"2766","broad",10,1176,443.01467244325,1.94734042406837,2.51612584970816,-0.592145300752736
"5401","ecm",10,3530.2,3273.95275198379,1.85707650683613,2.29987049879536,-0.591882115416808
"10847","ongoing",10,3117.5,728.362890323223,1.06260963383982,0.00744453008576418,-0.591754799951398
"1035","7sr0",6,6204,2064.18099981567,0.44740756526064,-1.61409419344682,-0.591660140301936
"5695","endurance",10,4627.3,1507.11564475546,1.31125728078585,1.51667873521828,-0.591646350867948
"1375","adding",10,1988.8,251.024036033737,-0.524152240797051,-1.08435998772515,-0.591483698943682
"36775","pemfcs",7,10368.8571428571,6032.62047617151,0.828379731636588,-0.604857795425425,-0.59112413641543
"11946","polymorphic",7,12465.1428571429,2703.14732787365,-0.41594581545516,-1.64343106634693,-0.59105873020118
"22255","elicit",7,12660.2857142857,4607.02842456631,0.35579098168833,-1.58020090188748,-0.591037679970077
"3100","cbd",9,6473.11111111111,2832.32309440698,0.141179389726009,-1.13541533045841,-0.590874459359509
"27899","surveys",7,18813.8571428571,4949.6574773268,0.453133363667008,-1.68129905055244,-0.590309423410473
"25194","nanocubes",8,5305,1730.37601198616,0.656060966860323,-1.08200998225457,-0.590264135934173
"11662","picoseconds",9,10266,3259.9699385117,0.0998237662573784,-1.49386977265151,-0.590236645294042
"16273","usa",10,6498.4,3813.99755870108,1.78609381527453,2.18123385241246,-0.590080369679537
"14775","structured",10,2179.6,1275.52587847784,1.9649670845992,2.6640180481118,-0.589709406794492
"16370","vast",9,4601.55555555556,1100.0153534282,-0.0265324869737517,-1.72174506655609,-0.589557122943807
"7990","inhibition",8,4888.875,1088.18320903631,0.465146624629579,-0.906193277853487,-0.589208298371629
"13502","rubrene",6,9240.83333333333,4440.60691422543,0.214021740959354,-1.68361373650272,-0.588893472191136
"4697","design",10,200.9,77.0100282070098,0.79572647413387,-0.652879698864731,-0.588765500960266
"6610","foreign",9,5647,731.030779105777,0.19276568907953,-1.56593913892448,-0.588408667120432
"4884","differentiation",10,3562.3,3290.00574298722,1.73800220664116,1.69658318051769,-0.587830839829268
"4321","current",10,75.4,48.6214401724635,2.22852562444908,3.43023104474169,-0.587398376380887
"3255","chemistries",9,3201.88888888889,476.388875931325,0.386242741681757,0.141008517063698,-0.587056473489272
"3925","contacts",10,973.1,202.528159907593,-0.516267000115525,-0.440911042520753,-0.586822141377182
"16179","units",10,1991,627.809950011413,0.364769632193865,-1.60463177000012,-0.586085604378576
"11890","polycrystals",8,9636,3547.924262358,0.146769315874238,-1.73431787925443,-0.585699176839963
"13752","seebeck",9,1887.11111111111,557.330567178143,1.05505105446929,-0.603749796444695,-0.585608260293687
"9346","mature",10,6872.7,3208.27416568819,1.08760639050787,-0.349920497727724,-0.585552858255931
"5651","employed",10,642.9,306.297767249816,2.19196708755317,3.32618446303764,-0.585513301001082
"7482","hrxrd",9,9299.44444444445,3880.10824949225,0.671934800448026,-1.19728249020347,-0.585497717210073
"10268","nanodomains",9,10697.6666666667,4826.0079517133,0.331907423730828,-1.65441117282885,-0.585275535542716
"8027","innovative",10,2771.2,521.834754602557,0.356810044379057,-1.14134515012939,-0.585248401765534
"9542","methanol",10,2221.7,371.285170425345,0.248564276420749,-1.57564544365128,-0.584901743144097
"13157","represents",10,2358.5,1117.26643097239,1.90165151315495,2.41719605534457,-0.584846567667626
"26928","reserves",6,13862.1666666667,3549.86475329225,0.297829092438222,-1.69663160542973,-0.584622431431331
"1246","access",10,1605.1,351.734890696578,0.350412786984762,-1.1885803463153,-0.583799176986671
"11388","people",9,6570.66666666667,1903.33286631635,-0.00352799778410874,-1.82424227867634,-0.583671311094048
"37983","sensitizing",6,11840.3333333333,7367.77515038744,0.869418318760971,-0.903216542249826,-0.583555668062374
"10353","nb2o5",7,9775.57142857143,3054.81842652679,0.24559960731878,-1.79142614300348,-0.58347738286338
"15682","topography",10,2290.8,1261.1467268588,2.1022772910723,3.04337225538551,-0.583445431452698
"12254","previous",10,828.3,454.064373801288,2.17706202079106,3.27017255198338,-0.583242568777344
"3030","cardiovascular",7,7968,2842.50957195691,0.689287110740898,-1.52684964259593,-0.58285082337939
"16139","unexpected",10,4504.3,940.16961235726,0.395789593241256,-1.79656786890579,-0.582553208132188
"14033","signal",10,934.6,748.376197733021,2.23124098880614,3.43464458113627,-0.581693615938427
"12035","possesses",10,3895.6,757.192797993571,0.111261370413757,-1.26240458626219,-0.581415954020269
"4605","demonstrating",10,2638.7,567.942495132894,0.667302972642382,-0.907551267667702,-0.581151253492456
"7381","hinder",9,6635.33333333333,1648.38254055301,0.0815883343574181,-1.85337584635799,-0.580825835706857
"14790","studying",10,1616.9,268.640796934825,0.619095042975887,-0.536669820876451,-0.580045738612812
"2739","breakthroughs",9,9027.55555555555,1465.09753183117,0.581832484022764,-1.41310280047489,-0.580008741130745
"19072","335",7,9668.85714285714,1989.8231436128,0.429768920699527,-1.33958561626455,-0.58000827559875
"3825","confocal",9,3010.88888888889,1229.56724546123,1.05209880667494,-0.870862460897727,-0.57982268742394
"11083","oxide",10,71.5,87.3196554174501,2.20967596479792,3.36690004394081,-0.579763400229723
"11084","oxides",10,436.1,241.061287734975,2.05628467268711,2.88915000679919,-0.579712088211835
"13383","rings",10,3343,798.54103074155,1.65515953706004,1.73967118089957,-0.579618788381703
"9071","loss",10,590,151.002575401143,0.921711294702967,0.191262048586676,-0.579540539012408
"22046","doxorubicin",6,7281.83333333333,3078.25726128709,0.48496574711414,-1.75983343770814,-0.579532030783554
"7517","hwang",9,8391.22222222222,3006.82730539092,0.606553420837075,-1.34580728901626,-0.578933694827677
"7951","inflammatory",8,6790.375,3470.15437851319,0.725928434147527,-0.946560152846187,-0.57883170658015
"37128","polyvinylpyrrolidone",6,15473.6666666667,6833.23193420702,0.478268973212356,-1.84739437000045,-0.578539347117431
"8040","inserted",9,3526.11111111111,852.725841704772,0.789913253150646,-0.748618786906272,-0.57834266694928
"2302","bandedge",7,8506.57142857143,3375.78844405979,-0.15667580994008,-2.07032140361688,-0.578200513791154
"5445","efficacy",10,4061.1,1572.2575736112,0.345509607751949,-1.31706641790224,-0.578006349919002
"10399","needed",10,1106.5,216.136402404695,1.04976324852547,0.0582937940819077,-0.577391002967324
"25455","neutrality",8,12004.25,5631.32422259632,0.462252207201421,-1.36922457674667,-0.577388944461837
"7890","indicates",10,1166.9,538.558043916036,2.23448415154828,3.44496579292514,-0.577197880212814
"5145","distinct",10,1532.8,904.862027542812,2.07324856902434,2.9654573824688,-0.577055503803933
"9935","modes",10,724,129.212142532263,0.433583092878844,-1.08215670646697,-0.576646022659689
"3604","commercial",10,1034,248.692581312752,0.672024091012808,-1.22486373047355,-0.576176102850835
"3501","coefficient",10,897.1,550.647184885406,2.03736112209363,2.82176683670882,-0.575743732132563
"12301","processed",10,1325.7,114.272627226879,0.158833342454732,-1.10293470086623,-0.575238015524479
"3990","controllability",9,7807.44444444444,2894.73747130509,-0.166517992407584,-1.73891173656847,-0.575158580016116
"16894","zeta",9,7767,5132.26212307984,1.10421583627246,-0.813389818431994,-0.574355601061615
"12287","probes",10,1907,520.650447890798,0.406579107792205,-1.29929853556561,-0.574172540265456
"14927","sulfide",10,2951.4,1395.03924277738,0.557492283260875,-0.970934113404295,-0.574015057245153
"22956","gelatin",7,6980.57142857143,4298.66199559595,1.33550045469699,0.212945299205405,-0.57368976530732
"5859","escherichia",7,10094.7142857143,3084.76577794197,0.77668289311482,-1.09636986230171,-0.573514274467299
"5305","drive",10,2317.4,699.456805115385,1.44820461194846,1.17311017825681,-0.573484075869007
"2502","bilayer",10,1435.9,317.542105694487,0.0493759721499656,-1.53700812611022,-0.573147419114509
"18422","115",8,5626.25,1994.28094811137,0.517127746511707,-1.65507831959747,-0.572864962357923
"1690","ambient",10,964.9,286.87490498667,1.86459326261151,2.41014428546477,-0.572802454134635
"34273","housing",6,13717,3597.3808249892,0.435185501346215,-1.28304308094209,-0.572277681765183
"8980","lithium",10,843.2,801.348835124601,1.41157276221062,0.538971048091105,-0.572057045006942
"11945","polymorph",9,6267.77777777778,1367.78578163558,0.246928642179652,-1.0368282086571,-0.571704306745141
"24853","ministry",8,4097.25,813.497870749694,0.548783443971348,-1.05881119825596,-0.571455903186592
"8917","limits",10,1419.9,171.307682904831,-0.0761310770008985,-1.16302755503653,-0.570919462824472
"3242","cheaper",9,7762.88888888889,2495.83996103739,0.585931571155996,-1.58429928561381,-0.57082928719051
"5166","dit",9,6923.88888888889,3217.71799744961,0.31448398149969,-1.31046744550311,-0.570754076077761
"13271","resulted",10,1330.3,598.646631067852,2.18921800125529,3.30540897906749,-0.570621493620072
"10408","negatively",9,3686.66666666667,816.439526235716,0.0487846057670682,-1.56496404238319,-0.570332058664832
"11980","polyvinyl",10,7461.1,3539.97716408203,0.886892488865659,-0.539902928884002,-0.570277454970898
"6127","express",10,4795.2,2935.33404496925,1.79109412595633,2.14961237570353,-0.570214165517302
"5786","environments",10,1288.9,372.503378060745,0.425313447477401,-1.39000213652913,-0.569876567115562
"28649","vein",7,13652,4789.95501022713,0.41338652500527,-1.81612789378163,-0.569418187783609
"20288","axonal",6,12011.6666666667,4988.90395444397,0.103558548154303,-2.10631111439474,-0.569342644200546
"20587","biomass",8,5831,2459.228218074,1.34903375912564,0.551359734954324,-0.569070869236427
"216","126",9,7491.88888888889,1547.19960286678,0.458803333184607,-1.30670932829964,-0.568813415060075
"10211","muscle",9,5999.44444444444,4625.84292618954,0.765278707166021,-1.26897628859663,-0.56854614216927
"4356","cyclability",9,8764.22222222222,5036.86881350353,0.691452032322774,-1.27591711066667,-0.568509286287477
"5888","etc",10,957.3,583.285912358215,2.14534209399404,3.178785218697,-0.568493765514783
"6425","find",10,628.6,455.088074503777,2.12220173094268,3.09749961582558,-0.567963792220648
"22002","dod",7,11671,3174.96125960617,-0.0119919681374564,-1.76536880477742,-0.567866114183224
"7680","images",10,825.2,660.436017592418,2.18750336625721,3.30936920814995,-0.567798087501807
"12006","porosity",10,1172,333.83928268954,2.04515569271949,2.84868421037099,-0.567176399781735
"4736","detecting",10,3752.3,758.598861937805,0.33073947413048,-1.25674278004843,-0.566956615362549
"20287","awareness",7,10529.5714285714,2100.00530611575,0.24261932738182,-1.19580750755925,-0.566888379702647
"26133","phd",8,14214.5,5767.14512190762,0.573804503939234,-0.816468736756582,-0.566753980822532
"28186","tiles",6,18034.6666666667,7369.52092518005,-0.222038251371565,-1.67102438658569,-0.566212151938718
"10920","ordered",10,799.6,730.668826030872,2.20987850553077,3.37920692567379,-0.566209247007501
"25255","nanomaterial",8,4050.375,1081.00983707695,0.885871811164913,-0.337936286972043,-0.566185105990195
"1376","addition",10,146.7,10.3284934902326,0.379313973096866,-0.366592333882345,-0.566135983141506
"8093","intact",9,4900.22222222222,1108.93865675449,-0.203391158220491,-1.77706021889524,-0.566129646396981
"28767","walker",6,15377,4578.91961056317,0.0925973027209568,-1.92164617430399,-0.566111847922682
"205","122",9,7931,2448.13857859395,0.52897449534103,-1.31788112801283,-0.566026571580649
"12290","problematic",9,7258.77777777778,4483.55742624586,1.04030106042642,-0.885438466083629,-0.565697492253195
"11240","passivation",10,1552.2,1295.14562029826,1.96296676520497,2.67474539167985,-0.565679205594959
"6786","future",10,564.8,124.501494859388,1.07897217695933,0.547780835193789,-0.565649930304876
"46943","pcdtbt",6,9749.83333333333,7282.63110192097,1.12971205212691,-0.413661736134645,-0.565383593858696
"14375","spatially",10,2096.6,1253.71963904748,2.11125502375108,3.09635492788536,-0.565245737244625
"20430","beetle",7,14190.8571428571,4013.91340334141,0.630190830767523,-1.42043301794769,-0.56492855061725
"5746","ensure",10,2975.7,695.244169738629,1.18044033817664,0.48048143890624,-0.564808071168883
"11250","path",10,1573.6,321.919313562334,-0.310052737341492,-1.02599119761852,-0.564727863624056
"27384","shortage",7,15182.1428571429,5599.09613028661,0.74958042294992,-1.0130158927983,-0.564469387925434
"11682","pigments",9,9391.33333333333,4377.95725767166,0.236553600536431,-1.83177169897551,-0.564404310447971
"15051","surrounding",10,1754.9,206.509321823495,0.757788313809862,-0.397224537907334,-0.564394832635731
"14774","structure",10,12.2,2.0976176963403,0.218429611354446,-1.87214876033058,-0.56416906543528
"6892","generating",10,2690.1,462.627387861981,0.440369089903842,-1.3974806453218,-0.564104940446979
"10453","nexafs",9,4780.33333333333,1918.07501156759,1.08032619622397,-0.0370364516740773,-0.563595441895608
"5356","durability",10,2767.6,1159.181339471,1.24200023406536,0.151354323831269,-0.563193490806221
"6846","gate",10,568.4,732.242400666154,2.21739860738747,3.39912045417622,-0.563016040406936
"25324","nanostructuring",8,5227.25,2684.7904281074,1.06777898502757,0.0699891408384277,-0.563011712277365
"26869","relat",8,14290.625,6105.27383117018,0.452275873367484,-1.45751480558026,-0.562929416158767
"15087","swing",9,7194.66666666667,2651.39534019354,0.198787796291473,-1.25023336336895,-0.562761357112359
"15156","tailor",9,3272.77777777778,572.855954358899,0.0344097785587256,-1.82537271489855,-0.562693867739928
